pos	rate	cM
2763496	13.954655314582	0
2783513	0.468220125281258	0.279330335431991
2943611	1.88430022163319	0.35429144104927
3158963	0.583659444746622	0.76007926237842
3292797	0.122612779251257	0.838192740506639
3583028	1.81570703522452	0.873778770041511
3710781	2.040425571329	1.10574079091255
3841473	0.00498919603480332	1.37240808968068
4691042	0.585775898447692	1.37664675596677
5092566	1.17020973498616	1.61184983781508
5173881	0.619235496517071	1.70700544241548
5424162	17.7750780313451	1.86198832171927
5439708	0.618688929147003	2.13831968479457
5547430	0.0335838469914619	2.20496609362014
5875171	6.36396053354462	2.21597289721697
5883031	6.35769946606325	2.26599362701063
5917205	0.0334931406599962	2.48326164856388
6101019	0.951899888909616	2.48941815672116
6276764	3.29815246829998	2.65670980269758
6390337	0.0334998006148154	3.03129087297981
7167659	0.823718477709905	3.05733100499332
7241757	0.870712833346844	3.11836689675467
7503538	0.0790418361325672	3.34630297298104
8071903	0.0763813667546023	3.39122758617452
8218874	5.23850614540442	3.40245343202781
8268677	0.0764136985978139	3.66334675358739
8969480	7.03532574634647	3.71689770280584
9006423	0.0763759334370204	3.97680374185311
9060262	4.98802750467043	3.98091574573343
9112605	0.0763859369719709	4.24200406941039
9337900	0.0750395524720223	4.25921343908049
9575599	4.21687387524223	4.27705026566354
9636574	0.0750274926115065	4.53417415020643
9660081	0.0880869950870077	4.53593782147525
11309503	26.4041398562607	4.68123044908565
11319099	0.0879670842689144	4.93460457514633
11421832	11.6769422617677	4.94364169761453
11443623	0.0879608894229967	5.19809394644072
11466298	5.69255564338072	5.20008845960838
11514029	0.399895676941725	5.47179983302259
11542213	0.440182587636058	5.48307049278152
11839031	0.546352597546684	5.61372460807848
11914272	3.31943189485786	5.65483272387049
11924970	14.2136388466301	5.69034400628167
11936648	19.5347782323511	5.85633088073262
11948139	8.64605035094231	6.08080501740056
11984166	3.32056462175206	6.39229627339396
12005137	0.546931285376791	6.46193183407672
12273916	0.234244698021405	6.60893547802901
12288694	9.68271722283828	6.61239714617637
12315424	0.23449711294966	6.87121617754284
12789550	3.53150095530361	6.98239735571721
12866165	0.234256551139742	7.2529633014078
12902543	0.807228200931974	7.26148508622516
12965211	2.50056267299327	7.31207246312117
13114752	0.808305908616835	7.68600910580325
13342460	0.234905182437934	7.87006682764258
14556413	0.259343734059381	8.15523067857865
15056297	1.79452552003038	8.28487246173519
15220906	0.259571007613992	8.58026751306187
16058011	9.67802180365282	8.79755570139058
16084825	0.259769341940557	9.05706217803371
17215569	0.432015614648505	9.35079480281694
17521641	13.8480493630698	9.48302268602364
17540466	0.431669588093018	9.74371221528343
17661103	4.97580979781455	9.7957875393822
17716700	0.431745168057499	10.0724276367113
17877874	0.392917625337356	10.1420137324278
18676329	0.219258503934192	10.4557407749665
18693094	0.56326048292324	10.459416643785
19430307	0.219310807927447	10.8746595941823
19555833	1.0166012079977	10.9021888026582
19873042	0.219376115696146	11.2246638552459
20134272	0.946111379590319	11.2819714779492
20404980	0.824193644777475	11.5380913972954
20481973	0.0993657646534232	11.6015485385877
21868725	0.745375257356752	11.7393442114524
22259871	0.0992447761235897	12.0308947618664
22420378	1.86295994485339	12.0468242431477
22563597	0.099330470538635	12.3136355034897
23593047	0.203667400098973	12.4158912563857
23667291	3.1008755713856	12.4310123388386
23761546	0.420412577822099	12.7232853658196
24330921	3.987549517446	12.962657777317
24401738	0.419977551017125	13.245044071494
24725036	0.351549786726778	13.3808219737827
24834681	0.132701602122892	13.4193676501484
25206064	2.97702322221949	13.4686507692496
25292892	0.132681262665373	13.7271397415885
25548788	3.29535814206727	13.7610923459795
25601596	3.2787847973481	13.9351136187458
25667282	5.41462444748505	14.1504838769444
25725865	1.19710125109696	14.4676888209514
