pos	rate	cM
114049	4.46693666506287	0
168110	2.15363383689358	0.241487063049964
263550	2.09534005113021	0.447029876443087
302517	1.71684594563991	0.528678992215478
319928	1.10849733514603	0.558570996975015
419514	3.91518809550848	0.668961812592867
463261	0.868543695719896	0.840239546207077
781315	3.06294333675388	1.11648334280557
871504	1.38934666095909	1.39272713940407
1070334	0.00693157270986661	1.66897093600256
1221527	0.0289808963462424	1.67001894127529
1277091	2.19227422151446	1.67162923579987
1354994	9.52268517775349	1.84241397447851
1392318	2.18905890507663	2.19783867605298
1403265	0.0289826043695282	2.22180230388686
1662173	0.0280649122450346	2.22930613201896
1924836	2.79545217015257	2.23667774606398
2020437	0.0280640430703526	2.50392576898273
2172749	2.13057553427738	2.50820025951087
2387241	0.892918028174203	2.96519166700909
2660569	0.877814526707197	3.20925116581389
2784453	0.0276259571610124	3.31799834064048
2844290	3.19474622107327	3.31965139503913
2926519	0.0276255877930032	3.58235218205176
2937958	0.0638276295687679	3.58266819115052
2950799	0.0614441922418098	3.58348780174182
3231658	5.35515427344625	3.60074495613066
3279005	0.0614368740465049	3.85429544551552
3366016	0.154054361173558	3.85964112936318
3372875	2.88401041976341	3.86069778822647
3464708	0.154061262880003	4.1255451171046
3500646	17.6396280698071	4.13108177076998
3514980	0.154131088630762	4.38392819952259
3844920	0.391694851970745	4.43478221090543
3982788	6.52852743365704	4.48878439675693
3994723	11.0507832788278	4.56670237167763
4023558	4.89009208915514	4.88535170752263
4050375	0.392080796134026	5.0164893070775
4439375	5.02622731352995	5.16900873677364
4446716	8.8207377514614	5.20590627148226
4493337	4.15510129884577	5.61713788619315
4513202	0.391517470141467	5.69967897349471
4535427	4.6604061851682	5.70838044926861
4594165	0.392249908536689	5.98212338777302
5092998	12.4625905402869	6.1777905863981
5113764	0.39149539734675	6.4365887415577
5121589	5.4846760505994	6.43965219304194
5170817	0.391575436223029	6.70965182566085
5230848	0.211111919296947	6.73315849067275
5260166	6.73365937956574	6.7393478699227
5298597	0.211134331414539	6.99812913353879
5378193	1.29575680087437	7.01493458178206
5609507	0.211174520433917	7.31466127041952
5779225	0.470129960832367	7.35050138767852
5881303	3.5901706807672	7.39849131382037
5891161	11.3019599182008	7.43388321639137
5923749	3.5922026321444	7.80219148620569
5949356	24.3197813470843	7.89417701900701
5961457	0.470182840920859	8.18847069308809
6087449	2.69831515843895	8.24770996958139
6200050	0.470813283830354	8.55154295473677
6610596	6.49227290618463	8.74483346516019
6652229	0.470284749581202	9.01512626306337
6824287	7.2653306044348	9.09604251650682
6861182	0.470054657197694	9.36409688915744
6929193	5.20110781679736	9.39606577644811
6982194	0.46999881530916	9.67172969184619
7024933	5.7292584881467	9.69181697121369
7066569	10.0936750132401	9.93036037762617
7072591	4.86613158074498	9.9911444885559
7175549	11.6098665262243	10.4921516638462
7180935	7.24724874236173	10.5546824049565
7212527	0.470075580365484	10.7836374872252
7290005	0.608599784561754	10.8200580030407
7328164	3.84344876528893	10.8432815622198
7372336	13.7924818187975	11.0130543810802
7397569	3.83811382597441	11.3610800748139
