pos	rate	cM
1243143	0.826510601134255	0
1559873	0.11119955713988	0.261780702697253
3842325	0.0365067169450462	0.515588354290286
4517667	0.473518911164059	0.540242873525387
5327673	0.159168527928508	0.923796032681741
5358063	3.91043367024165	0.928633164245489
5425737	0.159175705382725	1.19326785244542
5484455	0.539201975952794	1.20261433151409
5869165	0.530270724600864	1.41005072368289
5953423	0.373532225728452	1.4547302743963
6152569	0.260551849739131	1.52911772302122
7097893	0.498778733871172	1.77542363982402
7591711	0.279850155717924	2.02172955662681
8471846	1.0718786225746	2.26803547342961
8701635	0.608060663401687	2.5143413902324
9106703	0.0892056961604063	2.7606473070352
9525233	1.71882089359259	2.79798256704921
9678299	0.109145737272382	3.06107560594786
9934743	15.5211136455893	3.08906537539693
9950725	0.109158755424219	3.33712381368076
10316410	1.37196266455847	3.37704153315806
10511537	7.11594234020757	3.64474849200537
10546692	0.109164592002617	3.89490944497536
10961343	1.69188781396904	3.94017465221384
11037858	1.8911333129503	4.06962944829968
11116792	0.307829554915403	4.2189041652241
11223083	15.716079201674	4.25162367644561
11255139	0.307834247554095	4.75541831133446
11366381	5.76529728648981	4.78966240870087
11411525	0.307751039577856	5.04993098940216
11434948	0.198637011847254	5.05713944200219
11494128	2.36675216237873	5.06889478036331
11509792	5.8300119912943	5.10596758623481
11581218	2.36734710962641	5.522382022725
11607497	0.89122933341731	5.58459353741887
11614737	1.52252481315192	5.59104603779281
11684689	2.17553926411542	5.69754969352242
11781086	3.66786122850409	5.90726515196535
11947713	2.17166953199365	6.5184298648873
11962269	1.47880274327609	6.550040686595
11979544	12.8403706579998	6.5755870039851
12001237	1.47850516300501	6.85413316466907
12004903	0.85045669090914	6.85955336459665
12249166	7.26587662852109	7.06728846728819
12287575	0.441259219701433	7.34636352271306
12342498	5.12837192980165	7.37059880283672
12395072	0.441246896939585	7.64021782867411
12443667	14.1544503500483	7.66166022163089
12461631	0.44126705821882	7.91593076771917
12520579	6.24731445866074	7.94194257826705
12563017	0.441946655902982	8.2070661092637
12970208	0.674806451458301	8.38702281002749
13139673	32.8826705685301	8.50137888532387
13147321	11.1975207821817	8.75286554983198
13170734	0.675019294239152	9.01503310390519
13386885	3.54471068440003	9.16093919937428
13435765	6.83487579324886	9.33420465762776
13472658	7.343307399718	9.58636373026808
13510827	4.05517472792009	9.86665043040793
13545574	0.680596551322438	10.007555586679
13710760	0.437651866142434	10.1199806086057
13898049	9.29433529075615	10.2019479889637
13925865	0.437297587053857	10.4604792194113
13928091	6.31486727733318	10.4614526438401
14012175	0.437318325393068	10.9924319439874
14025245	0.204475628586187	10.9981476945003
14181601	1.44088166646972	11.0301186858835
14380978	0.204542034850095	11.3173973498992
14696059	10.665612117607	11.3818446587818
14719606	0.204515826531571	11.6329878273151
14972060	2.44432589236312	11.6846186657863
15082074	0.204679532952912	11.9535287345088
15725368	0.498336944634003	12.0851978499802
15986163	0.299340409446802	12.215161633456
16281215	0.338454865029739	12.3034826199441
16465633	7.93378277607399	12.3658997892432
16498068	0.338800537216772	12.6232320335851
16983711	0.499287143822208	12.7877681428807
17191133	1.74475918962068	12.8913312808266
17223295	2.69971225611097	12.9474462258832
17249180	4.34956908113792	13.0173282776326
17388481	3.07948894441622	13.6232276002042
17400904	1.16617159518223	13.6614840913607
17439850	2.08251669466675	13.7069018103066
17480830	1.12730310890327	13.7922433444541
17528745	2.65596681080346	13.8462580729172
17618274	5.39835219615381	14.0840441255216
17690075	3.85723201828588	14.4716512115576
17708346	1.62453733789399	14.5421266977637
17727508	8.08255693292414	14.5732560822325
17765698	1.62641899835341	14.8819289315008
17856034	11.4484145096782	15.0288531181361
17882301	10.0256320061969	15.3295686220618
17906228	0.21161058121682	15.5694519190741
17938632	6.00400555138728	15.5763089483478
17981162	0.21163124858753	15.8316593044483
18059712	2.19350929915023	15.8482829390249
18080892	4.8741414724092	15.8947414659809
18100612	6.78673351216701	15.9908595358168
18172675	4.07852163112881	16.4799319129041
18183747	15.0888948683096	16.5250893044039
18202720	10.8129341424624	16.8113709067404
18231013	0.211664106390834	17.1173012524331
18382903	3.15160974584843	17.1494509135528
18466711	0.211641406441401	17.4135810231328
18567937	1.33787461343983	17.4350046361413
18647418	4.5729786142605	17.5413402482921
18723708	1.63239371517005	17.890212786774
18743133	2.35849270609268	17.9219220346912
18786365	1.23296917089495	18.023884391361
18900701	4.09907643492029	18.1648571544844
18921564	6.16168415886702	18.2503761861462
18986480	3.27449641154665	18.6503680750032
19002650	9.56609234104429	18.7033166819779
19041915	1.23141302329726	19.078929297749
19053811	9.85376203292082	19.0935781870741
19082398	0.507105686889997	19.3752676823093
19115998	8.161948200642	19.3923064333888
19148185	0.507570917371511	19.6550150601228
19362457	23.3919290390719	19.7637732957299
19373221	0.50732445883179	20.0155640199065
19491836	2.04687327104784	20.0757403105908
19652094	0.507374991116143	20.4037681272624
19790332	3.2597214262172	20.4739066312843
19860243	6.09962454543831	20.7017970159126
19879831	3.35457767286407	20.8212764615086
19946756	0.507261090343478	21.0457815722651
20040756	2.9601748738994	21.0934641147573
20141273	0.506016878817699	21.3910120125571
20235143	4.81433898961781	21.4385118169717
20250082	15.0356165350929	21.5104332271376
20292075	4.80281911739914	22.1418238722958
20307167	0.507022332711146	22.2143080184156
20792549	1.43867253104704	22.4604075323116
20843268	2.69001006985737	22.5333755644137
21041229	1.4379198081777	23.0658926478528
21055573	0.505888701352355	23.0865181695813
21099383	0.299632551677442	23.1086811535875
21317410	1.41611910152945	23.1740091399321
21497583	1.32485492749847	23.429155566812
