pos	rate	cM
913671	8.92164031104342	0
945880	2.85433292387705	0.287357112778398
1046554	0.152532765720119	0.574714225556796
2758299	0.000903362839934975	0.835811424614382
3882783	20.6414474082161	0.836827241674083
3895452	0.0321409021257475	1.09833373888878
4112154	2.21767916616965	1.10529873666123
4231629	0.0650218922797736	1.37025595503935
4274470	10.8475550921101	1.37304155792651
4309694	3.41801978955533	1.755135838491
4352252	0.0650223313960509	1.90059992469489
4405479	0.0646989304696553	1.90406086832811
4781584	0.0633736495285451	1.9283944595724
4876810	4.65763056214452	1.9344292787224
4932199	0.0633816902777067	2.19241077792903
5227590	0.661864310646029	2.21113315880185
5652988	0.0633729935019421	2.49268891282205
5731880	0.0625079443985905	2.4976885350254
8003316	2.75820516954916	2.63967133021836
8083366	4.92512643641304	2.86046565404077
8096263	2.23740864494019	2.92398500969119
8198580	0.0624264915526385	3.15290995001554
8383701	1.24734726903064	3.16446640455825
8595271	0.0624220954235872	3.42836766626706
8667584	0.903841119179163	3.43288159525343
8776347	2.07028294903651	3.53118606689871
8965014	3.98944488442827	3.92178014004459
8992001	2.83096979151295	4.02944328914065
9055480	0.0624384949344715	4.2091504205361
9548509	0.0870050130516797	4.23993440925515
9669206	8.16306264789621	4.25043565331545
9700241	4.09407365618009	4.5037763025929
9762794	0.0870074270394345	4.75987289200793
9915377	0.514213562813403	4.77314874624789
9955472	8.82033248431178	4.79376613904889
9985835	0.56385642185661	5.06157789427005
10240598	9.51565530900894	5.2052276478715
10268602	0.563267318147215	5.47170405914498
10337993	1.56854993963413	5.51078974161854
10500704	1.13856774320984	5.76601007084634
10587617	0.135937399343356	5.86496640911194
10597702	11.4603064531158	5.86633733778432
10619835	0.13601119356761	6.11998830051113
11028969	3.61790234664244	6.17563510418022
11100962	0.135974564839703	6.43609874782205
11312095	4.48055430133312	6.46480746562036
11369791	0.135948973776628	6.72331752659007
11442504	1.2862036370015	6.73320278432029
11456376	4.9997528058847	6.75104500117278
11524000	1.28822664685105	7.08914828491792
11659888	0.135966525621428	7.26420282750521
11827545	1.40183038007854	7.28699856729133
11954085	1.36983125031396	7.46438618358646
12025422	16.3822124727754	7.56210583549011
12040820	0.105171813107223	7.8143591431459
12849465	2.67657751446335	7.89940580395599
12946949	0.10509528309246	8.16032928637593
13063431	3.41448947324387	8.17257099514111
13139175	0.105130498411278	8.43119808580249
13574323	6.88518317211957	8.47694541192516
13611291	0.10508943614756	8.73147686343208
13674836	15.310798936791	8.73815477165207
13691319	0.105088892551773	8.99052267052719
13749942	4.71425710151279	8.99668329667525
13804324	0.105140382202677	9.25305402636971
14328860	1.29798760530554	9.30820394188877
14393571	5.08058378837937	9.3921980178157
14459944	1.2982231399044	9.72941160560181
14538624	0.105122298297899	9.83155580224948
14899594	0.797832203146502	9.86950179826608
15261677	0.105135012197276	10.158383275878
15737650	0.895281266427126	10.2084247030385
16013090	5.5701246257141	10.4550209750632
16054911	4.77185587926622	10.6879691570352
16066691	0.105171620092513	10.744181619293
16873592	0.825805555762443	10.8290447047172
17150595	4.36942631198285	11.0577953210801
17221376	0.105180536720346	11.3670676848686
18108835	0.145387443414152	11.4604110988059
18148713	4.8788629785526	11.4662088592743
18201669	5.87421441905573	11.7245739271666
18245423	0.145481053198775	11.9815943048579
18727765	7.23018085895203	12.0517659270199
18763144	0.145458131172698	12.3075624956288
19137211	4.86718426754092	12.3619735823822
19190298	0.145491249106166	12.6203577935931
19720787	0.12082747101881	12.6975393008402
19892434	3.29174888237128	12.7182789737581
19971488	0.120812756907601	12.9785048899051
20042346	8.75479614549528	12.9870654402341
20071376	0.0892460426060083	13.2412171723378
20194276	30.344042077347	13.2521855109741
20202560	0.0892397448467243	13.5035555555428
20246389	6.39524782113158	13.5074668443197
20286136	0.0892404017985465	13.7616587594662
20338214	10.9788250357196	13.7663062211111
20366194	2.0143545466286	14.0734937456105
20468356	9.3202801047364	14.2792842348032
20503436	2.16731454449302	14.6062396608774
20588892	0.0892526571225579	14.7914496925916
20794824	4.46959720390637	14.8098296707781
20852046	0.0892448844512569	15.0655889619801
20960406	7.84519820615473	15.0752595376592
20992722	0.0892378747269748	15.3287849628893
21013068	5.98222074855841	15.3306005966885
21055601	0.0892568691490126	15.5850423917869
21314398	2.95236552043982	15.6081418017521
21401948	0.0893149201532697	15.8666214030666
22388664	0.503464110048134	15.9547498638206
22417752	2.71097994720245	15.9693946278536
22531427	0.504561882351012	16.2775652733519
22992304	0.0892411842800867	16.5101062400042
23054207	25.6456242020396	16.5156305370347
23064014	0.0892532059746178	16.767137173584
23276835	3.40385254045572	16.7861321301327
23281728	6.69066035749761	16.8027871806132
23358578	3.40447691168944	17.3169644290869
23368858	0.687898559155797	17.3519624517391
23649223	1.50944118298401	17.5448251312768
23695359	0.91320194244536	17.6144647096949
23953427	0.0892804928492837	17.8501329085779
24508601	1.85675376266128	17.899699116915
24650434	0.0892498550820574	18.1630480733346
24821194	5.690794324128	18.1782883785884
24865940	0.0892419013917423	18.4329286614158
24936847	6.26064109338357	18.4392565369178
24977461	0.0892833942640275	18.6935262142845
25569021	5.55926828553562	18.7463426989953
25614843	0.0893082504704769	19.0010794903751
26517990	3.86829167742579	19.0817379688628
26584318	6.59822142056816	19.3383140192431
26657438	3.14830739774667	19.820775969515
26666065	0.089255136867555	19.8479364174354
26903121	14.6263771601647	19.8690948831607
26920362	0.0892518734963541	20.1212682517791
27116458	2.2815630707506	20.1387701871642
27230802	0.0892542698441869	20.3996532349261
27456976	0.168240852896155	20.4198402301539
27539629	0.224364176660666	20.4337458413683
27580582	0.891092408025035	20.4429342274951
27829957	2.29479814564837	20.6651503967463
27956651	1.62473956811849	20.9558875530111
28008653	0.224434795851297	21.0403772600324
28189825	7.0627628837773	21.0810385608664
28226481	0.224367650859149	21.3399311971341
28274335	6.5647031586782	21.3506680866983
28313871	0.224546992027513	21.6102101907798
28717574	20.1798635426704	21.7008604851023
28730134	0.224393678432191	21.9543195711982
28829679	0.667152130314903	21.9766568399178
28864553	1.55447677939826	21.9999231033104
29394455	0.627659969025167	22.8236434576671
29484962	4.33852546934886	22.8804510784836
29545897	0.224667906408215	23.1448191279584
30189091	3.01665063133138	23.2893241773527
30278885	0.224419545804206	23.5602013041425
30429787	0.223788607978936	23.5940666624434
30438784	2.09984128076028	23.5960800885494
30572127	5.94812102180575	23.8760792244499
30615809	0.223787345921771	24.1359050469244
30622286	0.145019420238881	24.1373545175639
30715316	16.5338335405704	24.1508456742287
30730571	7.43841855584507	24.4030693048901
30764852	0.145001753054789	24.6580657314031
30773869	10.7704881872373	24.6593732122104
30797399	0.145005143343189	24.912802799256
30822540	4.7723208085503	24.9164483735648
30877637	0.233694226113407	25.1793889331535
30944670	4.59399144902896	25.1950541582126
31002021	0.23378860284974	25.4585241618058
31241753	13.1621118968106	25.5145707711442
31261092	0.233901999177155	25.7691128531166
31708081	3.41117606834084	25.8736644738268
31786789	0.233668897623482	26.1421513198138
31807442	0.273152124181888	26.1469772835564
31858030	0.270481165168871	26.1607955032145
31945808	21.4603704115192	26.1845377989307
31957490	0.270647156866224	26.4352378460781
32271935	6.16903959221695	26.5203414913189
32313908	0.270498669335991	26.779274590123
32425606	1.21583749676812	26.8094887504905
32687847	0.271013111316294	27.1283311914805
33500707	1.14212155729707	27.348626909145
33785169	0.270466635053403	27.6735170915769
33853088	1.11295888792081	27.6918869149631
33867729	1.65601700474302	27.7081817460411
33894549	3.20838723412098	27.7525961221083
34055235	1.65777937799575	28.2681390332103
34146209	0.813733021986756	28.4189538543441
34268905	3.1195065240457	28.5187956412098
34376439	0.815650479673106	28.8542486557665
34787611	2.99017255459799	29.1896212947947
34901549	0.815394251859417	29.5303155753205
35274277	3.15899045578934	29.8342358440275
35379997	0.814965183077136	30.1682043150136
35688276	0.270605676515794	30.4194409666874
35946113	0.27392991323614	30.4892131225032
36123074	3.17924485566732	30.5376880338794
36134344	5.64017161306545	30.5735181234028
36209153	2.71417272352234	30.9954537216046
36236873	0.273955667183672	31.0706905895006
36448140	1.88750911804226	31.1285683814395
36590700	0.128798975978024	31.3976516813076
36634814	0.502306892621817	31.4033335193339
36646814	2.62614430932398	31.4093612020454
36720829	2.58368327139081	31.6037352731
36764807	0.462164405159038	31.7173604960092
36851154	2.63884055881538	31.7572670059015
36853253	5.7785192623499	31.7628059322344
36933559	2.64095617302806	32.2268557001167
36966006	0.462475529778104	32.3125468050629
37197844	2.8155490899477	32.4197662069356
37231185	3.72071019187617	32.5136394291436
37267512	10.5735849452801	32.6488016682839
37304185	0.991706542283889	33.0365667489821
